network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-attn,alpha_0.20,2025-07-30,5,99,False,0.1436560621093916,0.06263450834879405
W-attn,alpha_0.20,2025-07-30,20,97,False,0.09280599982692211,-0.10285609088996421
W-attn,alpha_0.20,2025-08-06,5,97,False,-0.031434827980099014,-0.2160872080791079
W-attn,alpha_0.20,2025-08-06,20,94,False,0.020963485359132658,0.023891919228407325
W-attn,alpha_0.20,2025-08-13,5,97,False,0.20067990221048013,0.36678150641699975
W-attn,alpha_0.20,2025-08-13,20,94,False,0.07198918446374591,0.2144926489181086
W-attn,alpha_0.20,2025-08-20,5,98,False,0.1128910250222526,0.017653921924908667
W-attn,alpha_0.20,2025-08-20,20,95,False,-0.08349641025954935,-0.06237402015677492
W-attn,alpha_0.20,2025-08-27,5,95,False,0.06325608828641431,0.037010078387458005
W-attn,alpha_0.20,2025-08-27,20,95,False,0.03490790048907676,0.013479843225083988
W-attn,alpha_0.20,2025-09-03,5,96,False,-0.025717204531250298,0.04413998914812805
W-attn,alpha_0.20,2025-09-03,20,94,False,-0.0024701141801807642,0.11433009428168914
W-attn,alpha_0.20,2025-09-10,5,97,False,-0.0400604424732184,-0.021999263622974958
W-attn,alpha_0.20,2025-09-10,20,95,False,0.07990757747728207,0.12409014557670774
W-attn,alpha_0.20,2025-09-17,5,98,False,0.14432149079096301,-0.03057080376668005
W-attn,alpha_0.20,2025-09-17,20,96,False,0.26395569113410305,0.20283505154639175
W-attn,alpha_0.20,2025-09-24,5,96,False,0.11631901151573097,0.18210797612588175
W-attn,alpha_0.20,2025-09-24,20,96,False,0.10306507808965604,0.03989419424850786
W-attn,alpha_0.20,2025-10-09,5,96,False,-0.07016076546617134,-0.09005697232772653
W-attn,alpha_0.20,2025-10-09,20,96,False,-0.3830769517756947,-0.262438958220293
W-attn,alpha_0.20,2025-10-16,5,97,False,0.10827063732571665,0.1947717231222386
W-attn,alpha_0.20,2025-10-16,20,97,False,0.3870805464715503,0.39540816326530603
W-attn,alpha_0.20,2025-10-23,5,98,False,-0.1016294846044442,0.06961472499027727
W-attn,alpha_0.20,2025-10-23,20,98,False,-0.13353859337133975,-0.09852150794713385
W-attn,alpha_0.20,2025-10-30,5,98,False,-0.1574021469348942,-0.17152165458498297
W-attn,alpha_0.20,2025-10-30,20,97,False,-0.005156919089399497,-0.14060856301283398
W-attn,alpha_0.20,2025-11-06,5,98,False,-0.338430284404697,-0.339772647578244
W-attn,alpha_0.20,2025-11-06,20,97,False,0.07347619293826856,-0.13621660004207867
W-attn,alpha_0.20,2025-11-13,5,98,False,-0.0026567411884145156,0.004826297904353868
W-attn,alpha_0.20,2025-11-13,20,97,False,-0.061991960787134086,-0.0906269724384599
W-attn,alpha_0.20,2025-11-20,5,97,False,0.11780288121728323,0.044366715758468324
W-attn,alpha_0.20,2025-11-20,20,97,False,0.10787053140187683,0.050902061855670096
W-attn,alpha_0.20,2025-11-27,5,97,False,0.04629774895703796,0.045260887860298755
W-attn,alpha_0.20,2025-11-27,20,96,False,0.039096264376022594,0.0065111231687466084
W-attn,alpha_0.20,2025-12-04,5,97,False,-0.1359295376868517,0.05571481169787502
W-attn,alpha_0.20,2025-12-04,20,95,False,-0.08629359886039034,0.046556550951847714
W-attn,alpha_0.20,2025-12-11,5,98,False,-0.16084098655831042,-0.15989263559219377
W-attn,alpha_0.20,2025-12-11,20,96,False,-0.13272356154558407,-0.1259902333152469
W-attn,alpha_0.20,2025-12-18,5,97,False,0.20441331454449935,0.14724910582789816
W-attn,alpha_0.20,2025-12-18,20,96,False,0.0873898222171267,0.03370862723819859
W-attn,alpha_0.20,2025-12-25,5,96,False,0.20148605026464797,0.13567552902875746
W-attn,alpha_0.20,2025-12-25,20,96,False,0.18085820679100198,0.06299511665762345
W-attn,alpha_0.20,2026-01-05,5,97,False,0.3023531298919413,0.23649537134441406
W-attn,alpha_0.20,2026-01-05,20,97,False,0.2891288585540546,0.06568220071533767
W-attn,alpha_0.20,2026-01-12,5,97,False,0.05896374685067171,0.013622974963181149
W-attn,alpha_0.20,2026-01-12,20,97,False,0.026061979728665523,0.06520881548495687
W-attn,alpha_0.20,2026-01-19,5,98,False,0.010299039660874051,-0.07015027191757676
W-attn,alpha_0.20,2026-01-19,20,98,False,0.16638456435380353,-0.060943965214951955
W-attn,alpha_0.20,2026-01-26,5,98,False,0.10555011195246294,-0.06770205739277903
W-attn,alpha_0.20,2026-01-26,20,98,False,0.3068835546247879,0.05029678225554514
W-attn,alpha_0.20,2026-02-02,5,98,False,0.15595241915498476,0.1345051610147339
W-attn,alpha_0.20,2026-02-02,20,98,False,0.12239691152748607,0.13928683000847947
W-attn,alpha_0.20,2026-02-09,5,98,False,0.18974912492446183,0.20490407971998545
W-attn,alpha_0.20,2026-02-09,20,98,False,0.025461743222500537,-0.10753654789000884
W-attn,alpha_0.20,2026-02-24,5,98,False,0.27589429619194844,-0.0024800923180893723
W-attn,alpha_0.20,2026-02-24,20,98,False,0.22218393138383347,0.07665334174907075
W-attn,alpha_0.20,2026-03-03,5,98,False,0.017201624120583205,0.17377860235003093
W-attn,alpha_0.20,2026-03-03,20,98,False,-0.11822387923010579,-0.22901644256577977
W-attn,alpha_0.20,2026-03-10,5,98,False,-0.31612811398983176,-0.24230310680973416
W-attn,alpha_0.20,2026-03-10,20,98,False,0.021025350767955024,-0.032725742593194725
W-attn,alpha_0.20,2026-03-17,5,98,False,-0.20711352438620367,-0.2719112012190068
W-attn,alpha_0.20,2026-03-17,20,98,False,-0.04108561047419073,0.05154639175257731
W-attn,alpha_0.20,2026-03-24,5,98,False,-0.1157773066615805,-0.06863288895689483
W-attn,alpha_0.20,2026-03-24,20,98,False,0.16947664499505494,0.21425064871309343
W-attn,alpha_0.20,2026-03-31,5,98,False,0.3255906987370005,0.2949014657409355
W-attn,alpha_0.20,2026-03-31,20,98,False,0.004431280938891135,0.0303030303030303
W-attn,alpha_0.20,2026-04-08,5,98,False,-0.015119708406068718,0.09526997303138686
W-attn,alpha_0.20,2026-04-08,20,97,False,0.2092532134292872,0.26792289080580683
W-attn,alpha_0.20,2026-04-15,5,98,False,0.07241329287351,0.1207722076646966
W-attn,alpha_0.20,2026-04-15,20,97,False,0.2226327967657289,0.22150483904902166
W-attn,alpha_0.20,2026-04-22,5,98,False,-0.3313163010603538,-0.17366384229418103
W-attn,alpha_0.20,2026-04-22,20,97,False,-0.1361999980391538,-0.18160898379970541
W-attn,alpha_0.20,2026-04-29,5,97,False,0.23363213321125142,0.2301441195034715
W-attn,alpha_0.20,2026-04-29,20,97,False,0.11145778998711232,0.13504628655585943
W-attn,alpha_0.20,2026-05-11,5,98,False,0.11513962550547313,0.1531472945316833
W-attn,alpha_0.20,2026-05-11,20,98,False,0.08831465466405143,0.11815822861478235
W-attn,alpha_0.20,2026-05-18,5,98,False,-0.056571465929571324,-0.1431504185554259
W-attn,alpha_0.20,2026-05-18,20,98,False,-0.011653946626906515,0.0033216660609885935
W-attn,alpha_0.20,2026-05-25,5,98,False,0.16060663777973672,0.06760004845424579
W-attn,alpha_0.20,2026-05-25,20,98,False,-0.039310241655518344,0.04430375711671735
W-attn,alpha_0.20,2026-06-01,5,98,False,-0.034292866311940194,-0.01806195767904162
W-attn,alpha_0.20,2026-06-01,20,98,False,0.012120323572397592,0.12004539397764728
W-attn,alpha_0.20,2026-06-08,5,98,False,-0.18818702061686998,-0.22900369144846316
W-attn,alpha_0.20,2026-06-08,20,98,False,0.014738873643871773,-0.05523146465709056
W-attn,alpha_0.20,2026-06-15,5,98,False,0.1587873105775761,0.050092764378478656
W-attn,alpha_0.20,2026-06-15,20,98,False,0.192405365737961,0.11987962945253076
W-attn,alpha_0.20,2026-06-23,5,98,False,-0.25210459805598145,-0.3483669006496694
W-attn,alpha_0.20,2026-06-23,20,98,False,0.011303311780867855,0.0035511861726883814
W-attn,alpha_0.20,2026-06-30,5,98,False,0.22142997977390783,0.18617268838181944
W-attn,alpha_0.20,2026-06-30,20,98,False,0.28545209535227406,0.2055288844685015
W-attn,alpha_0.20,2026-07-07,5,98,False,0.09261949529918516,0.029512461029397696
W-attn,alpha_0.20,2026-07-07,20,98,False,0.26141072837362395,0.16554138056347187
W-attn,alpha_0.20,2026-07-14,5,98,False,-0.14539564212660333,-0.21275876798704485
W-attn,alpha_0.20,2026-07-14,20,98,False,-0.11581506082303049,-0.09001651269692504
W-attn,alpha_0.20,2026-07-21,5,98,False,-0.17663957750462408,-0.11814547749746569
W-attn,alpha_0.20,2026-07-21,20,98,False,0.1368432919330456,0.11157865207938844
W-attn,alpha_0.20,2026-07-28,5,98,False,-0.2086711626162492,-0.22974325625282913
W-attn,alpha_0.20,2026-07-28,20,98,False,-0.007559132096950557,-0.006955734496235231
W-attn,alpha_0.20,2026-08-04,5,98,False,0.21572295526177981,0.17111361883085002
W-attn,alpha_0.20,2026-08-04,20,0,True,,
W-attn,alpha_0.20,2026-08-11,5,98,False,0.2660079839778471,0.31002429087848815
W-attn,alpha_0.20,2026-08-11,20,0,True,,
W-attn,alpha_0.20,2026-08-18,5,98,False,-0.24760064219540465,-0.20555438670313483
W-attn,alpha_0.20,2026-08-18,20,0,True,,
W-attn,alpha_0.20,2026-08-25,5,0,True,,
W-attn,alpha_0.20,2026-08-25,20,0,True,,
W-attn,alpha_0.60,2025-04-02,5,99,False,0.08754103474848758,0.0851948051948052
W-attn,alpha_0.60,2025-04-02,20,99,False,0.1818764254737979,0.2030674087816945
W-attn,alpha_0.60,2025-04-10,5,99,False,0.17137519158651837,0.2036487322201608
W-attn,alpha_0.60,2025-04-10,20,99,False,-0.237023368455456,-0.2741249226963513
W-attn,alpha_0.60,2025-04-17,5,99,False,-0.07042518633076247,0.06651824366110079
W-attn,alpha_0.60,2025-04-17,20,99,False,-0.27184937119697156,-0.13849103277674704
W-attn,alpha_0.60,2025-04-24,5,99,False,0.22269296059328417,0.23398886827458254
W-attn,alpha_0.60,2025-04-24,20,99,False,-0.1305233371272793,-0.16345083487940626
W-attn,alpha_0.60,2025-05-06,5,99,False,-0.15146528880060142,-0.10387136672850958
W-attn,alpha_0.60,2025-05-06,20,99,False,-0.2399339145709977,-0.21606679035250465
W-attn,alpha_0.60,2025-05-13,5,99,False,0.3019736873558515,0.17132962275819416
W-attn,alpha_0.60,2025-05-13,20,99,False,0.3239460212093442,0.2370439084724799
W-attn,alpha_0.60,2025-05-20,5,99,False,0.013525723198297595,0.07889919604205317
W-attn,alpha_0.60,2025-05-20,20,99,False,-0.11279395999848094,-0.02346320346320346
W-attn,alpha_0.60,2025-05-27,5,99,False,-0.11717045989618216,-0.12473716759431044
W-attn,alpha_0.60,2025-05-27,20,99,False,-0.14291058581309518,-0.2600865800865801
W-attn,alpha_0.60,2025-06-04,5,99,False,-0.16979521278230755,-0.15163883735312306
W-attn,alpha_0.60,2025-06-04,20,99,False,-0.06911797626856722,-0.07200989486703771
W-attn,alpha_0.60,2025-06-11,5,99,False,0.09362874060463451,-0.0216573902288188
W-attn,alpha_0.60,2025-06-11,20,99,False,-0.0399127049567148,0.020977118119975262
W-attn,alpha_0.60,2025-06-18,5,99,False,-0.2462471573350029,-0.26247371675943104
W-attn,alpha_0.60,2025-06-18,20,99,False,-0.12279251786798903,-0.13048855905998763
W-attn,alpha_0.60,2025-06-25,5,99,False,-0.0777268037928976,-0.010401978973407545
W-attn,alpha_0.60,2025-06-25,20,99,False,-0.16700611452574454,-0.10159554730983303
W-attn,alpha_0.60,2025-07-02,5,99,False,-0.057952318969785456,0.04322820037105751
W-attn,alpha_0.60,2025-07-02,20,99,False,-0.13924222583682008,-0.12112554112554112
W-attn,alpha_0.60,2025-07-09,5,99,False,-0.15960574586829973,-0.1628571428571428
W-attn,alpha_0.60,2025-07-09,20,99,False,-0.06982088731252853,-0.02456400742115028
W-attn,alpha_0.60,2025-07-16,5,99,False,-0.19462793104455367,-0.12169449598021027
W-attn,alpha_0.60,2025-07-16,20,97,False,0.13562945071900662,-0.11662371134020617
W-attn,alpha_0.60,2025-07-23,5,99,False,0.13776242169363428,0.12756957328385898
W-attn,alpha_0.60,2025-07-23,20,97,False,0.15845216671232312,0.07984430885756365
W-attn,alpha_0.60,2025-07-30,5,99,False,0.11342157791722614,0.061212121212121204
W-attn,alpha_0.60,2025-07-30,20,97,False,0.0472642275346557,-0.13081211866189774
W-attn,alpha_0.60,2025-08-06,5,97,False,-0.07979697492308073,-0.23761308647170207
W-attn,alpha_0.60,2025-08-06,20,94,False,-0.04158303909805137,-0.050464183795108905
W-attn,alpha_0.60,2025-08-13,5,97,False,0.1040059870930595,0.28848884914790657
W-attn,alpha_0.60,2025-08-13,20,94,False,0.07434064762252555,0.21622656503991622
W-attn,alpha_0.60,2025-08-20,5,98,False,-0.012291079492791582,-0.05444089538345796
W-attn,alpha_0.60,2025-08-20,20,95,False,-0.11348128748382348,-0.07229843225083987
W-attn,alpha_0.60,2025-08-27,5,95,False,-0.0169762666305855,0.002687569988801791
W-attn,alpha_0.60,2025-08-27,20,95,False,-0.05247522283974647,-0.09316909294512879
W-attn,alpha_0.60,2025-09-03,5,96,False,-0.02369650821606639,0.009766684753119913
W-attn,alpha_0.60,2025-09-03,20,94,False,-0.015524602722527894,0.1408734602463606
W-attn,alpha_0.60,2025-09-10,5,97,False,-0.14668559090561092,-0.08156690511256048
W-attn,alpha_0.60,2025-09-10,20,95,False,-0.011523921574647572,0.07473404255319148
W-attn,alpha_0.60,2025-09-17,5,98,False,0.07535325773121197,-0.023353671365453393
W-attn,alpha_0.60,2025-09-17,20,96,False,0.18628494900635648,0.2748372219207813
W-attn,alpha_0.60,2025-09-24,5,96,False,0.18076429402179495,0.22466087900162776
W-attn,alpha_0.60,2025-09-24,20,96,False,0.11243948206989976,0.08498372219207814
W-attn,alpha_0.60,2025-10-09,5,96,False,0.02239822910017108,-0.006456863809007053
W-attn,alpha_0.60,2025-10-09,20,96,False,-0.3016568518847822,-0.19149484536082473
W-attn,alpha_0.60,2025-10-16,5,97,False,0.041776663363953775,0.13917525773195874
W-attn,alpha_0.60,2025-10-16,20,97,False,0.329672834163509,0.3323164317273301
W-attn,alpha_0.60,2025-10-23,5,98,False,-0.12763286480230113,0.07411586940305644
W-attn,alpha_0.60,2025-10-23,20,98,False,-0.12962056600431374,-0.07004826297904353
W-attn,alpha_0.60,2025-10-30,5,98,False,-0.053702373895873984,-0.1317891730262864
W-attn,alpha_0.60,2025-10-30,20,97,False,0.08135580371940916,-0.10067325899431938
W-attn,alpha_0.60,2025-11-06,5,98,False,-0.2765058306874166,-0.2669000121135614
W-attn,alpha_0.60,2025-11-06,20,97,False,-0.044954832793538554,-0.19110298758678726
W-attn,alpha_0.60,2025-11-13,5,98,False,0.060550517754108746,0.039483834771021804
W-attn,alpha_0.60,2025-11-13,20,97,False,-0.04163913074125204,-0.10489427729854828
W-attn,alpha_0.60,2025-11-20,5,97,False,0.11445835964269573,0.008442036608457815
W-attn,alpha_0.60,2025-11-20,20,97,False,0.0968919575400005,-0.023235325057858195
W-attn,alpha_0.60,2025-11-27,5,97,False,0.09858454496543839,0.03863349463496739
W-attn,alpha_0.60,2025-11-27,20,96,False,0.06394605404264375,-0.03404774823657081
W-attn,alpha_0.60,2025-12-04,5,97,False,-0.16584414646549378,0.13448085419734904
W-attn,alpha_0.60,2025-12-04,20,95,False,-0.0860928419977449,0.054675251959686456
W-attn,alpha_0.60,2025-12-11,5,98,False,-0.17321103218875608,-0.19693463139707615
W-attn,alpha_0.60,2025-12-11,20,96,False,-0.10016097862754847,-0.0995252306022789
W-attn,alpha_0.60,2025-12-18,5,97,False,0.2582490919854054,0.19684935830002104
W-attn,alpha_0.60,2025-12-18,20,96,False,0.11084207861051602,0.08908030385241454
W-attn,alpha_0.60,2025-12-25,5,96,False,0.18560822617638736,0.05860010851871948
W-attn,alpha_0.60,2025-12-25,20,96,False,0.19544025731212017,0.04898263700488333
W-attn,alpha_0.60,2026-01-05,5,97,False,0.2670557990299363,0.20638281085630122
W-attn,alpha_0.60,2026-01-05,20,97,False,0.3231353975349978,0.1486824111087734
W-attn,alpha_0.60,2026-01-12,5,97,False,0.09767783714715585,0.06164527666736797
W-attn,alpha_0.60,2026-01-12,20,97,False,0.0884584080847437,0.12058173784977907
W-attn,alpha_0.60,2026-01-19,5,98,False,-0.009581395592493918,-0.12068294984348002
W-attn,alpha_0.60,2026-01-19,20,98,False,0.1844682830199503,-0.05298726800935932
W-attn,alpha_0.60,2026-01-26,5,98,False,0.20630529404496076,-0.03187141773297885
W-attn,alpha_0.60,2026-01-26,20,98,False,0.38286941595865753,0.05774343476847158
W-attn,alpha_0.60,2026-02-02,5,98,False,0.12959163242154595,0.0525664811379097
W-attn,alpha_0.60,2026-02-02,20,98,False,0.12056191649231254,0.09269424733342256
W-attn,alpha_0.60,2026-02-09,5,98,False,0.16768057906725858,0.08527309705512943
W-attn,alpha_0.60,2026-02-09,20,98,False,-0.03711592748116348,-0.10728152554367575
W-attn,alpha_0.60,2026-02-24,5,98,False,0.2812331360838146,0.017934446505875078
W-attn,alpha_0.60,2026-02-24,20,98,False,0.18269957403368234,0.06689873700182979
W-attn,alpha_0.60,2026-03-03,5,98,False,-0.01023544998546171,0.13617555738321568
W-attn,alpha_0.60,2026-03-03,20,98,False,-0.10856467731025607,-0.16638295430637107
W-attn,alpha_0.60,2026-03-10,5,98,False,-0.30984999138049596,-0.22281939954988553
W-attn,alpha_0.60,2026-03-10,20,98,False,0.04984778371437892,-0.0007841937149742745
W-attn,alpha_0.60,2026-03-17,5,98,False,-0.11069619448179159,-0.16149927637409225
W-attn,alpha_0.60,2026-03-17,20,98,False,0.014353958478684935,-0.02944870544281442
W-attn,alpha_0.60,2026-03-24,5,98,False,-0.05623888876614401,-0.016187543433493358
W-attn,alpha_0.60,2026-03-24,20,98,False,0.19074421760236562,0.18914369871660003
W-attn,alpha_0.60,2026-03-31,5,98,False,0.3548073836587892,0.17664760374627822
W-attn,alpha_0.60,2026-03-31,20,98,False,0.002397910053800555,-0.006573200976735585
W-attn,alpha_0.60,2026-04-08,5,98,False,0.10708525052294193,0.15272650766023368
W-attn,alpha_0.60,2026-04-08,20,97,False,0.21459503228125826,0.2043051756785188
W-attn,alpha_0.60,2026-04-15,5,98,False,0.03346613665674507,0.017985450975141693
W-attn,alpha_0.60,2026-04-15,20,97,False,0.19680146352635478,0.1331264464548706
W-attn,alpha_0.60,2026-04-22,5,98,False,-0.2606878834474161,-0.12402374258044359
W-attn,alpha_0.60,2026-04-22,20,97,False,-0.08207365351834556,-0.10991742057647799
W-attn,alpha_0.60,2026-04-29,5,97,False,0.19153674651165745,0.22359562381653691
W-attn,alpha_0.60,2026-04-29,20,97,False,0.11520251867397431,0.11436198190616452
W-attn,alpha_0.60,2026-05-11,5,98,False,0.02328031458483017,0.06033191158375252
W-attn,alpha_0.60,2026-05-11,20,98,False,0.05355060388780064,0.07902504956996856
W-attn,alpha_0.60,2026-05-18,5,98,False,-0.04885667165466918,-0.08583414621706226
W-attn,alpha_0.60,2026-05-18,20,98,False,-0.037416656826894774,-0.020357158796039502
W-attn,alpha_0.60,2026-05-25,5,98,False,0.10624234015294505,0.060994969684218574
W-attn,alpha_0.60,2026-05-25,20,98,False,-0.0646260174245433,-0.03178215991176227
W-attn,alpha_0.60,2026-06-01,5,98,False,0.0008338716509629634,0.013675573322112349
W-attn,alpha_0.60,2026-06-01,20,98,False,-0.029690588121408845,0.10077845571218176
W-attn,alpha_0.60,2026-06-08,5,98,False,-0.2069935696071576,-0.20199682497178814
W-attn,alpha_0.60,2026-06-08,20,98,False,0.019825705854879767,0.0012942384076404694
W-attn,alpha_0.60,2026-06-15,5,98,False,0.14267535202906023,0.08560462610536247
W-attn,alpha_0.60,2026-06-15,20,98,False,0.17572650734983222,0.13561450822128285
W-attn,alpha_0.60,2026-06-23,5,98,False,-0.21287527415696975,-0.3504453327722841
W-attn,alpha_0.60,2026-06-23,20,98,False,-0.007467221566224403,-0.015537236450343958
W-attn,alpha_0.60,2026-06-30,5,98,False,0.2361562954123998,0.2266702369795153
W-attn,alpha_0.60,2026-06-30,20,98,False,0.3324236118920273,0.2588540570867522
W-attn,alpha_0.60,2026-07-07,5,98,False,0.13428966339474185,0.09312778532218885
W-attn,alpha_0.60,2026-07-07,20,98,False,0.25530650425755574,0.18664447972253567
W-attn,alpha_0.60,2026-07-14,5,98,False,-0.07097562676120635,-0.087912578339677
W-attn,alpha_0.60,2026-07-14,20,98,False,-0.10458496620892994,-0.06805908867764537
W-attn,alpha_0.60,2026-07-21,5,98,False,-0.15436283869220607,-0.16416425989327313
W-attn,alpha_0.60,2026-07-21,20,98,False,0.10525423070842667,0.03164189762127906
W-attn,alpha_0.60,2026-07-28,5,98,False,-0.23026655274833344,-0.1887611651971004
W-attn,alpha_0.60,2026-07-28,20,98,False,-0.0403225027248929,-0.02596765041536764
W-attn,alpha_0.60,2026-08-04,5,98,False,0.12992476925313695,0.14772806967210497
W-attn,alpha_0.60,2026-08-04,20,0,True,,
W-attn,alpha_0.60,2026-08-11,5,98,False,0.1787614452589245,0.19639908446977664
W-attn,alpha_0.60,2026-08-11,20,0,True,,
W-attn,alpha_0.60,2026-08-18,5,98,False,-0.20770210567590958,-0.19870703670409118
W-attn,alpha_0.60,2026-08-18,20,0,True,,
W-attn,alpha_0.60,2026-08-25,5,0,True,,
W-attn,alpha_0.60,2026-08-25,20,0,True,,
W-attn,alpha_0.75,2025-04-02,5,99,False,0.12252525455910566,0.11857761286332714
W-attn,alpha_0.75,2025-04-02,20,99,False,0.22603656880697973,0.25243042671614097
W-attn,alpha_0.75,2025-04-10,5,99,False,0.1247579005304025,0.16775510204081634
W-attn,alpha_0.75,2025-04-10,20,99,False,-0.1760000690870521,-0.20394557823129253
W-attn,alpha_0.75,2025-04-17,5,99,False,-0.04712331861959378,0.08144712430426715
W-attn,alpha_0.75,2025-04-17,20,99,False,-0.21649203659043498,-0.0905256648113791
W-attn,alpha_0.75,2025-04-24,5,99,False,0.23803616297246563,0.22656771799628941
W-attn,alpha_0.75,2025-04-24,20,99,False,-0.09522352208857399,-0.14918985776128635
W-attn,alpha_0.75,2025-05-06,5,99,False,-0.10293403783441915,-0.10064316635745206
W-attn,alpha_0.75,2025-05-06,20,99,False,-0.17070709862840341,-0.20196660482374768
W-attn,alpha_0.75,2025-05-13,5,99,False,0.25621926988329674,0.1651329622758194
